Num_Qubits,Num_Layers,Original_X,L2_X,L3_X,TLC_X,Original_CX,L2_CX,L3_CX,TLC_CX,Original_CCX,L2_CCX,Original_Layers,L2_Layers,L3_Layers,TLC_Layers,L2_Time,L3_Time,TLC_Time,Original_Cost,L2_Cost,L3_Cost,TLC_Cost,L3_Unitary,TLC_Unitary,L3_Unitary_X,TLC_Unitary_X,L3_Unitary_CX,TLC_Unitary_CX,L3_Unitary_CCX,TLC_Unitary_CCX,Template_Matched,Template_Matching_Time,Template_Substitution_Time,Optimization_Pass_Time
10,15,24,24,18,18,18,18,90,90,13,13,15,15,82,106,0.0057828426361083984,0.024156808853149414,53.24012088775635,333,333,321,322,2,2,8,8,2,2,0,0,True,53.10558891296387,0.015208959579467773,0.03573417663574219
10,15,21,21,15,17,12,12,95,99,15,15,15,15,80,103,0.006211042404174805,0.026643753051757812,53.7114520072937,360,360,354,358,3,1,14,6,4,2,0,0,False,53.560423612594604,0,0.07538986206054688
10,15,17,17,15,10,20,20,56,49,6,6,15,15,51,57,0.0042171478271484375,0.015033245086669922,27.28397011756897,183,183,181,171,0,3,0,10,0,2,0,0,True,27.180951833724976,0.018651485443115234,0.027956724166870117
10,15,12,12,10,10,18,18,76,82,11,11,15,15,71,86,0.004900217056274414,0.021186113357543945,18.679671049118042,279,279,273,278,3,1,14,4,4,1,0,0,False,18.600586652755737,0,0.026907682418823242
10,15,19,19,14,16,15,15,103,103,15,15,15,15,100,109,0.006331920623779297,0.027599096298217773,41.6461181640625,364,364,359,360,1,1,4,4,1,1,0,0,False,41.49394416809082,0,0.0760338306427002
10,15,16,16,12,10,16,16,106,109,16,16,15,15,107,139,0.00646519660949707,0.028548717498779297,33.76997208595276,384,384,380,379,2,1,12,6,4,2,0,0,False,33.656163454055786,0,0.03496408462524414
10,15,18,18,13,14,14,14,110,108,16,16,15,15,99,119,0.006639957427978516,0.028043031692504883,36.64601421356201,382,382,378,380,0,1,0,4,0,1,0,0,False,36.532127141952515,0,0.03464794158935547
10,15,19,19,12,10,14,14,81,84,13,13,15,15,81,72,0.00531315803527832,0.02465510368347168,35.9556348323822,320,320,309,311,4,3,18,14,5,4,0,0,True,35.83386516571045,0.013138771057128906,0.03433847427368164
10,15,17,17,13,13,25,25,94,93,13,13,15,15,74,88,0.006340980529785156,0.02527594566345215,41.3743040561676,340,340,328,329,3,3,12,12,3,3,0,0,False,41.27540922164917,0,0.03169417381286621
10,15,18,18,14,14,24,24,87,91,12,12,15,15,67,115,0.006020069122314453,0.023712158203125,35.85543489456177,318,318,314,315,4,2,18,10,5,3,0,0,True,35.684523582458496,0.015422344207763672,0.03590106964111328
10,15,12,12,7,8,21,21,101,101,14,14,15,15,82,104,0.005987882614135742,0.02744603157043457,23.172626972198486,348,348,345,345,2,2,8,8,2,2,0,0,False,23.07299828529358,0,0.033373117446899414
10,15,21,21,16,15,24,24,86,88,12,12,15,15,76,106,0.005558013916015625,0.024133920669555664,54.09405279159546,321,321,310,311,3,2,14,10,4,3,0,0,True,53.952622175216675,0.015500545501708984,0.04563617706298828
10,15,9,9,8,7,20,20,89,89,12,12,15,15,78,99,0.005939960479736328,0.023597240447998047,13.381378173828125,301,301,298,297,1,1,4,4,1,1,0,0,False,13.297378301620483,0,0.028682947158813477
10,15,19,19,16,13,15,15,93,90,13,13,15,15,87,125,0.005857944488525391,0.024926185607910156,26.556614875793457,322,322,319,315,0,1,0,6,0,2,0,0,True,26.39272117614746,0.05591988563537598,0.034832000732421875
10,15,20,20,16,17,19,19,83,83,11,11,15,15,86,86,0.0052068233489990234,0.021640777587890625,41.42392587661743,289,289,286,287,1,1,4,4,1,1,0,0,False,41.33767366409302,0,0.026879310607910156
10,15,22,22,15,15,19,19,108,110,16,16,15,15,96,113,0.006211996078491211,0.029242753982543945,50.182157039642334,396,396,387,388,3,2,12,8,3,2,0,0,True,49.97986817359924,0.01727890968322754,0.04190826416015625
10,15,14,14,11,11,10,10,91,91,14,14,15,15,87,106,0.00598907470703125,0.0240628719329834,21.391067266464233,328,328,321,322,1,1,4,4,1,1,0,0,False,21.29970073699951,0,0.030215740203857422
10,15,15,15,12,11,21,21,78,81,10,10,15,15,71,85,0.00525212287902832,0.020669937133789062,24.26195502281189,267,267,261,263,1,0,4,0,1,0,0,0,True,24.15555167198181,0.012310981750488281,0.02980184555053711
10,15,18,18,14,17,17,17,71,71,9,9,15,15,78,93,0.005221128463745117,0.019199848175048828,37.5159809589386,241,241,239,239,0,0,0,0,0,0,0,0,False,37.438419818878174,0,0.025549888610839844
10,15,17,17,15,11,24,24,78,76,9,9,15,15,71,74,0.005012035369873047,0.019767045974731445,37.04086780548096,254,254,251,247,0,0,0,0,0,0,0,0,True,36.92679953575134,0.012343168258666992,0.03841996192932129
10,15,24,24,23,18,28,28,73,73,8,8,15,15,56,64,0.0049571990966796875,0.01871776580810547,57.50054216384888,248,248,246,242,1,1,6,6,2,2,0,0,True,57.36167931556702,0.026705265045166016,0.03519916534423828
10,15,14,14,14,12,22,22,49,49,5,5,15,15,58,60,0.003919839859008789,0.01352691650390625,20.519423007965088,163,163,161,159,1,1,4,4,1,1,0,0,True,20.444530963897705,0.009860992431640625,0.022197246551513672
10,15,19,19,17,16,16,16,100,98,14,14,15,15,106,102,0.00590205192565918,0.02520012855529785,36.89188313484192,345,345,340,339,0,1,0,4,0,1,0,0,True,36.75858283042908,0.013653755187988281,0.03712797164916992
10,15,18,18,13,13,24,24,70,70,9,9,15,15,63,90,0.005597829818725586,0.019552946090698242,43.55968976020813,255,255,241,243,2,2,10,10,3,3,0,0,False,43.47821354866028,0,0.024962186813354492
10,15,20,20,17,15,14,14,83,83,12,12,15,15,75,100,0.004812955856323242,0.023293018341064453,39.31096291542053,300,300,297,295,1,1,6,6,2,2,0,0,True,39.19648718833923,0.011386632919311523,0.03165006637573242
10,15,8,8,6,6,16,16,117,121,18,18,15,15,110,135,0.006647825241088867,0.03168225288391113,13.354673862457275,418,418,413,413,3,1,14,6,4,2,0,0,False,13.232374668121338,0,0.03949093818664551
10,15,17,17,10,11,20,20,83,83,12,12,15,15,73,100,0.006084918975830078,0.023211956024169922,35.4412260055542,309,309,296,298,3,3,14,14,4,4,0,0,False,35.35378861427307,0,0.0298919677734375
10,15,20,20,15,15,15,15,105,105,15,15,15,15,87,117,0.006696939468383789,0.027066707611083984,39.33342695236206,365,365,359,361,0,0,0,0,0,0,0,0,False,39.224151372909546,0,0.034502267837524414
10,15,17,17,14,14,29,29,63,61,6,6,15,15,66,65,0.004398822784423828,0.0169830322265625,40.76770305633545,201,201,199,194,1,1,4,4,1,1,0,0,False,40.700117111206055,0,0.022713184356689453
10,15,19,19,16,18,17,17,105,104,15,15,15,15,91,117,0.00601506233215332,0.02779984474182129,42.51430702209473,368,368,361,362,1,1,4,4,1,1,0,0,False,42.403637409210205,0,0.03413200378417969
10,15,20,20,19,20,27,27,54,54,5,5,15,15,42,49,0.004385948181152344,0.015121936798095703,51.97260904312134,179,179,181,181,1,1,6,6,2,2,0,0,False,51.910128593444824,0,0.019255638122558594
10,15,18,18,16,15,23,23,69,69,8,8,15,15,67,66,0.0047910213470458984,0.018388986587524414,35.14772701263428,232,232,229,229,1,1,4,4,1,1,0,0,True,35.04945087432861,0.01134181022644043,0.02821493148803711
10,15,23,23,20,13,24,24,88,85,11,11,15,15,73,101,0.005957126617431641,0.023305892944335938,45.20046591758728,302,302,299,284,1,1,4,4,1,1,0,0,True,45.00601601600647,0.045038461685180664,0.0456850528717041
10,15,15,15,13,14,23,23,56,59,6,6,15,15,50,70,0.00436711311340332,0.015743017196655273,32.66511607170105,187,187,182,185,1,0,4,0,1,0,0,0,False,32.60434675216675,0,0.020043134689331055
10,15,23,23,19,19,13,13,91,91,13,13,15,15,69,107,0.005461931228637695,0.023827075958251953,63.350775957107544,322,322,320,318,0,0,0,0,0,0,0,0,False,63.20776891708374,0,0.07120585441589355
10,15,23,23,18,17,15,15,82,85,12,12,15,15,74,97,0.005936861038208008,0.022964000701904297,58.80201697349548,305,305,299,300,2,1,10,4,3,1,0,0,False,58.707980155944824,0,0.0284576416015625
10,15,13,13,8,9,14,14,80,80,11,11,15,15,74,85,0.004792928695678711,0.020816802978515625,24.607715129852295,272,272,266,270,0,0,0,0,0,0,0,0,False,24.528838396072388,0,0.02628493309020996
10,15,18,18,11,11,18,18,115,117,17,17,15,15,102,141,0.006718873977661133,0.030621767044067383,44.853007793426514,411,411,400,405,2,1,8,4,2,1,0,0,False,44.72673010826111,0,0.03911471366882324
10,15,19,19,15,12,17,17,77,74,10,10,15,15,77,94,0.00506591796875,0.020078659057617188,36.09475088119507,263,263,260,255,0,1,0,4,0,1,0,0,True,35.9865460395813,0.012672185897827148,0.029958724975585938
10,15,21,21,16,16,24,24,72,69,8,8,15,15,64,72,0.005262136459350586,0.01883387565612793,61.70143485069275,237,237,233,230,0,1,0,4,0,1,0,0,False,61.623674631118774,0,0.02422189712524414
10,15,15,15,9,11,16,16,112,118,18,18,15,15,99,136,0.006886720657348633,0.03127717971801758,30.34170913696289,425,425,415,419,4,2,22,10,7,3,0,0,False,30.21684765815735,0,0.03886127471923828
10,15,18,18,16,15,17,17,95,92,13,13,15,15,88,119,0.005922794342041016,0.02508378028869629,37.17844581604004,325,325,321,320,0,1,0,4,0,1,0,0,False,37.082009077072144,0,0.03045487403869629
10,15,17,17,11,11,16,16,94,95,14,14,15,15,84,107,0.00577998161315918,0.025937795639038086,36.07968878746033,343,343,335,339,2,2,12,10,4,3,0,0,False,35.980807065963745,0,0.03209328651428223
10,10,5,5,3,3,15,15,58,58,8,8,10,10,48,70,0.004534006118774414,0.017802000045776367,6.003507137298584,203,203,200,202,2,2,10,10,3,3,0,0,False,5.946635723114014,0,0.022497892379760742
10,10,13,13,10,7,12,12,66,63,9,9,10,10,65,78,0.0045969486236572266,0.018355846405029297,17.45777988433838,226,226,221,218,0,1,0,4,0,1,0,0,True,17.365790128707886,0.01149296760559082,0.027287960052490234
10,10,8,8,5,6,5,5,80,80,13,13,10,10,73,81,0.0045948028564453125,0.021919965744018555,8.414268016815186,291,291,287,289,1,1,6,6,2,2,0,0,False,8.337321996688843,0,0.02693629264831543
10,10,8,8,6,6,16,16,50,52,6,6,10,10,48,54,0.004313945770263672,0.014415740966796875,10.78829288482666,166,166,165,164,1,0,4,0,1,0,0,0,False,10.7374267578125,0,0.01807999610900879
10,10,12,12,11,9,13,13,49,47,6,6,10,10,47,51,0.0038411617279052734,0.013436317443847656,16.69109296798706,164,164,163,161,0,1,0,2,0,0,0,0,False,16.638826370239258,0,0.01766514778137207
10,10,12,12,9,9,12,12,60,60,8,8,10,10,63,90,0.003966808319091797,0.01864004135131836,16.746061086654663,204,204,202,203,0,0,0,0,0,0,0,0,False,16.683780431747437,0,0.02316117286682129
10,10,11,11,9,9,14,14,54,54,7,7,10,10,50,64,0.004257917404174805,0.015254020690917969,13.198447942733765,186,186,184,183,1,1,4,4,1,1,0,0,True,13.121156454086304,0.009038686752319336,0.023996829986572266
10,10,13,13,11,10,15,15,48,49,6,6,10,10,51,52,0.004434347152709961,0.05469393730163574,18.949992895126343,169,169,165,167,1,1,4,4,1,1,0,0,False,18.89634919166565,0,0.01916813850402832
10,10,13,13,11,12,11,11,41,41,5,5,10,10,42,60,0.0040819644927978516,0.011981010437011719,19.49933099746704,140,140,139,138,0,0,0,0,0,0,0,0,False,19.448943853378296,0,0.0167849063873291
10,10,13,13,12,11,14,14,68,68,9,9,10,10,66,60,0.004923105239868164,0.017765283584594727,22.085450887680054,230,230,228,229,0,0,0,0,0,0,0,0,False,22.017761707305908,0,0.022774457931518555
10,10,11,11,9,9,17,17,57,57,7,7,10,10,52,52,0.00495600700378418,0.016065120697021484,15.310837984085083,192,192,187,188,1,1,2,2,0,0,0,0,False,15.25244688987732,0,0.02097940444946289
10,10,13,13,10,10,14,14,47,47,6,6,10,10,44,38,0.004046916961669922,0.014397859573364258,20.77972412109375,167,167,164,164,1,1,6,6,2,2,0,0,False,20.725763082504272,0,0.018702268600463867
10,10,14,14,8,9,17,17,56,59,8,8,10,10,51,69,0.005277156829833984,0.017214059829711914,29.770079135894775,216,216,202,209,3,2,12,8,3,2,0,0,False,29.702463388442993,0,0.02315807342529297
10,10,16,16,10,7,12,12,75,75,11,11,10,10,56,81,0.004808902740478516,0.02091813087463379,23.88833212852478,271,271,269,265,1,1,6,6,2,2,0,0,True,23.78553080558777,0.011707067489624023,0.030343055725097656
10,10,10,10,7,7,12,12,74,74,11,11,10,10,61,72,0.005385875701904297,0.021147966384887695,13.466915130615234,265,265,261,264,2,2,8,8,2,2,0,0,False,13.393984317779541,0,0.026437759399414062
10,10,10,10,6,7,14,14,81,84,12,12,10,10,61,94,0.005281925201416016,0.0228879451751709,13.73961591720581,290,290,282,286,2,1,8,4,2,1,0,0,False,13.661313772201538,0,0.027120113372802734
10,10,10,10,5,7,13,13,59,59,9,9,10,10,53,56,0.004227876663208008,0.01785111427307129,15.042629957199097,225,225,217,219,3,3,12,12,3,3,0,0,False,14.98072075843811,0,0.022198915481567383
10,10,10,10,9,9,16,16,50,50,6,6,10,10,43,60,0.004086017608642578,0.014724254608154297,14.236157178878784,168,168,165,166,1,1,4,4,1,1,0,0,False,14.182726621627808,0,0.019432783126831055
10,10,11,11,6,6,14,14,60,60,8,8,10,10,53,55,0.0046808719635009766,0.01707291603088379,14.233839988708496,207,207,203,204,1,1,4,4,1,1,0,0,True,14.15000581741333,0.010286092758178711,0.025946617126464844
10,10,11,11,10,6,15,15,51,51,6,6,10,10,41,47,0.0038127899169921875,0.013831377029418945,11.275837182998657,167,167,166,162,0,0,0,0,0,0,0,0,True,11.18627667427063,0.016552209854125977,0.024821043014526367
10,10,15,15,10,10,11,11,71,71,10,10,10,10,66,84,0.005051136016845703,0.019627094268798828,27.42725706100464,247,247,241,245,0,0,0,0,0,0,0,0,False,27.35264015197754,0,0.02511763572692871
10,10,14,14,10,10,11,11,53,53,7,7,10,10,48,55,0.0037462711334228516,0.015116691589355469,16.373221158981323,183,183,181,181,0,0,0,0,0,0,0,0,True,16.298012256622314,0.008699893951416016,0.022462844848632812
